epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants,codigo_uf,uf,nome,latitude,longitude,regiao,populacao,obitos_por_100k,media_movel_obitos
41,2020-10-10,Brazil,RN,TOTAL,0,2425,0,72900,2416,72625,69.15032,2078.78688,0.03326,42040.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10104166.666666668,2.142857142857143
42,2020-10-11,Brazil,RN,TOTAL,2,2427,450,73350,2417,72889,69.20735,2091.6189,0.03309,42040.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10112500.0,2.2857142857142856
42,2020-10-12,Brazil,RN,TOTAL,3,2430,73,73423,2420,73071,69.2929,2093.70053,0.0331,42040.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10125000.0,2.142857142857143
42,2020-10-13,Brazil,RN,TOTAL,5,2435,558,73981,2423,73143,69.43547,2109.61224,0.03291,42040.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10145833.333333332,2.0
42,2020-10-14,Brazil,RN,TOTAL,8,2443,661,74642,2428,73695,69.6636,2128.46104,0.03273,42040.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10179166.666666668,3.0
42,2020-10-15,Brazil,RN,TOTAL,113,2556,2324,76966,2436,74352,72.88586,2194.73129,0.03321,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10650000.0,18.714285714285715
42,2020-10-16,Brazil,RN,TOTAL,4,2560,189,77155,2547,76660,72.99992,2200.12074,0.03318,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10666666.666666668,19.285714285714285
42,2020-10-17,Brazil,RN,TOTAL,0,2560,0,77155,2551,76849,72.99992,2200.12074,0.03318,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10666666.666666668,19.285714285714285
43,2020-10-18,Brazil,RN,TOTAL,1,2561,1705,78860,2552,77271,73.02844,2248.73982,0.03248,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10670833.333333332,19.142857142857142
43,2020-10-19,Brazil,RN,TOTAL,1,2562,165,79025,2552,78548,73.05695,2253.4449,0.03242,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10675000.0,18.857142857142858
43,2020-10-20,Brazil,RN,TOTAL,3,2565,624,79649,2553,78704,73.1425,2271.23863,0.0322,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10687500.0,18.571428571428573
43,2020-10-21,Brazil,RN,TOTAL,2,2567,55,79704,2556,79326,73.19953,2272.80699,0.03221,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10695833.333333332,17.714285714285715
43,2020-10-22,Brazil,RN,TOTAL,0,2567,123,79827,2558,79371,73.19953,2276.3144,0.03216,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10695833.333333332,1.5714285714285714
43,2020-10-23,Brazil,RN,TOTAL,4,2571,204,80031,2558,79501,73.31359,2282.13159,0.03213,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10712500.0,1.5714285714285714
43,2020-10-24,Brazil,RN,TOTAL,0,2571,0,80031,2562,79703,73.31359,2282.13159,0.03213,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10712500.0,1.5714285714285714
44,2020-10-25,Brazil,RN,TOTAL,1,2572,210,80241,2562,79879,73.34211,2288.11986,0.03205,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10716666.666666668,1.5714285714285714
44,2020-10-26,Brazil,RN,TOTAL,1,2573,162,80403,2563,79908,73.37063,2292.73939,0.032,43148.0,39982.0,193243.0,5510.43913,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10720833.333333332,1.5714285714285714
44,2020-10-27,Brazil,RN,TOTAL,5,2578,611,81014,2564,80067,73.5132,2310.16242,0.03182,43148.0,30082.0,266335.0,7594.701,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10741666.666666668,1.8571428571428572
44,2020-10-28,Brazil,RN,TOTAL,4,2582,281,81295,2569,80671,73.62727,2318.1753,0.03176,44152.0,27843.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10758333.333333332,2.142857142857143
44,2020-10-29,Brazil,RN,TOTAL,2,2584,128,81423,2573,80950,73.6843,2321.82529,0.03174,44152.0,27843.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10766666.666666668,2.4285714285714284
44,2020-10-30,Brazil,RN,TOTAL,2,2586,95,81518,2575,81079,73.74133,2324.53428,0.03172,45546.0,27843.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10775000.0,2.142857142857143
44,2020-10-31,Brazil,RN,TOTAL,0,2586,0,81518,2577,81176,73.74133,2324.53428,0.03172,45546.0,35086.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10775000.0,2.142857142857143
45,2020-11-01,Brazil,RN,TOTAL,5,2591,318,81836,2578,81312,73.88391,2333.60224,0.03166,45546.0,35086.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10795833.333333332,2.7142857142857144
45,2020-11-02,Brazil,RN,TOTAL,1,2592,65,81901,2582,81491,73.91242,2335.45575,0.03165,45546.0,35086.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10800000.0,2.7142857142857144
45,2020-11-03,Brazil,RN,TOTAL,5,2597,319,82220,2583,81557,74.055,2344.55222,0.03159,45546.0,33220.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10820833.333333332,2.7142857142857144
45,2020-11-04,Brazil,RN,TOTAL,6,2603,200,82420,2588,81876,74.22609,2350.25534,0.03158,45546.0,33274.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10845833.333333332,3.0
45,2020-11-05,Brazil,RN,TOTAL,4,2607,129,82549,2594,82079,74.34016,2353.93385,0.03158,46612.0,33274.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10862500.0,3.2857142857142856
45,2020-11-06,Brazil,RN,TOTAL,0,2607,170,82719,2598,82208,74.34016,2358.78151,0.03152,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10862500.0,3.0
45,2020-11-07,Brazil,RN,TOTAL,0,2607,0,82719,2598,82362,74.34016,2358.78151,0.03152,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10862500.0,3.0
46,2020-11-08,Brazil,RN,TOTAL,3,2610,220,82939,2599,82559,74.4257,2365.05494,0.03147,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10875000.0,2.7142857142857144
46,2020-11-09,Brazil,RN,TOTAL,6,2616,281,83220,2601,82580,74.5968,2373.06782,0.03143,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10900000.0,3.4285714285714284
46,2020-11-10,Brazil,RN,TOTAL,4,2620,89,83309,2607,82861,74.71086,2375.60571,0.03145,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10916666.666666668,3.2857142857142856
46,2020-11-11,Brazil,RN,TOTAL,2,2622,154,83463,2610,82953,74.76789,2379.99711,0.03142,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,10925000.0,2.7142857142857144
46,2020-11-12,Brazil,RN,TOTAL,25,2647,169,83632,2613,83108,75.48078,2384.81624,0.03165,46612.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11029166.666666668,5.714285714285714
46,2020-11-13,Brazil,RN,TOTAL,2,2649,130,83762,2638,83277,75.53781,2388.52327,0.03163,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11037500.0,6.0
46,2020-11-14,Brazil,RN,TOTAL,0,2649,0,83762,2640,83401,75.53781,2388.52327,0.03163,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11037500.0,6.0
47,2020-11-15,Brazil,RN,TOTAL,3,2652,259,84021,2641,83646,75.62336,2395.90881,0.03156,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11050000.0,6.0
47,2020-11-16,Brazil,RN,TOTAL,0,2652,501,84522,2643,83653,75.62336,2410.19512,0.03138,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11050000.0,5.142857142857143
47,2020-11-17,Brazil,RN,TOTAL,6,2658,236,84758,2643,84154,75.79445,2416.9248,0.03136,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11075000.0,5.428571428571429
47,2020-11-18,Brazil,RN,TOTAL,3,2661,151,84909,2649,84381,75.88,2421.23066,0.03134,47160.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11087500.0,5.571428571428571
47,2020-11-19,Brazil,RN,TOTAL,6,2667,335,85244,2651,84530,76.05109,2430.78338,0.03129,47364.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11112500.0,2.857142857142857
47,2020-11-20,Brazil,RN,TOTAL,1,2668,920,86164,2657,84865,76.07961,2457.01773,0.03096,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11116666.666666668,2.7142857142857144
47,2020-11-21,Brazil,RN,TOTAL,0,2668,0,86164,2658,85778,76.07961,2457.01773,0.03096,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11116666.666666668,2.7142857142857144
48,2020-11-22,Brazil,RN,TOTAL,2,2670,994,87158,2660,86602,76.13664,2485.36223,0.03063,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11125000.0,2.5714285714285716
48,2020-11-23,Brazil,RN,TOTAL,4,2674,208,87366,2660,86768,76.2507,2491.29348,0.03061,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11141666.666666668,3.142857142857143
48,2020-11-24,Brazil,RN,TOTAL,1,2675,1096,88462,2664,86974,76.27922,2522.54657,0.03024,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11145833.333333332,2.4285714285714284
48,2020-11-25,Brazil,RN,TOTAL,1,2676,708,89170,2665,88064,76.30773,2542.73561,0.03001,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11150000.0,2.142857142857143
48,2020-11-26,Brazil,RN,TOTAL,12,2688,3878,93048,2666,88767,76.64992,2653.31909,0.02889,47431.0,35703.0,253621.0,7232.15373,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11200000.0,3.0
48,2020-11-27,Brazil,RN,TOTAL,7,2695,433,93481,2678,92647,76.84953,2665.66634,0.02883,48736.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11229166.666666668,3.857142857142857
48,2020-11-28,Brazil,RN,TOTAL,0,2695,1001,94482,2684,93372,76.84953,2694.21045,0.02852,48736.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11229166.666666668,3.857142857142857
49,2020-11-29,Brazil,RN,TOTAL,4,2699,1074,95556,2686,94482,76.96359,2724.8362,0.02825,48736.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11245833.333333332,4.142857142857143
49,2020-11-30,Brazil,RN,TOTAL,7,2706,540,96096,2688,95123,77.1632,2740.23462,0.02816,48736.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11275000.0,4.571428571428571
49,2020-12-01,Brazil,RN,TOTAL,9,2715,1036,97132,2695,95660,77.41984,2769.77678,0.02795,48821.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11312500.0,5.714285714285714
49,2020-12-02,Brazil,RN,TOTAL,7,2722,170,97302,2704,96681,77.61945,2774.62443,0.02797,48821.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11341666.666666668,6.571428571428571
49,2020-12-03,Brazil,RN,TOTAL,4,2726,245,97547,2711,96855,77.73351,2781.61075,0.02795,48821.0,35703.0,327420.0,9336.57613,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11358333.333333332,5.428571428571429
49,2020-12-04,Brazil,RN,TOTAL,10,2736,488,98035,2715,97098,78.01867,2795.52636,0.02791,48821.0,35703.0,336818.0,9604.56569,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11400000.0,5.857142857142857
49,2020-12-05,Brazil,RN,TOTAL,0,2736,0,98035,2725,97581,78.01867,2795.52636,0.02791,48821.0,35703.0,336818.0,9604.56569,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11400000.0,5.857142857142857
50,2020-12-06,Brazil,RN,TOTAL,16,2752,988,99023,2728,97955,78.47492,2823.69977,0.02779,48821.0,35703.0,336818.0,9604.56569,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11466666.666666668,7.571428571428571
50,2020-12-07,Brazil,RN,TOTAL,12,2764,281,99304,2741,98553,78.8171,2831.71265,0.02783,48821.0,35703.0,341486.0,9737.67649,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11516666.666666668,8.285714285714286
50,2020-12-08,Brazil,RN,TOTAL,6,2770,1014,100318,2753,98831,78.9882,2860.62746,0.02761,48821.0,35703.0,344297.0,9817.83382,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11541666.666666668,7.857142857142857
50,2020-12-09,Brazil,RN,TOTAL,11,2781,1374,101692,2759,99841,79.30187,2899.80789,0.02735,48821.0,35703.0,344297.0,9817.83382,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11587500.0,8.428571428571429
50,2020-12-10,Brazil,RN,TOTAL,17,2798,1144,102836,2770,101209,79.78663,2932.42973,0.02721,48821.0,35703.0,352564.0,10053.57225,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11658333.333333332,10.285714285714286
50,2020-12-11,Brazil,RN,TOTAL,5,2803,519,103355,2786,102340,79.92921,2947.22932,0.02712,48821.0,35703.0,449352.0,12813.53966,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11679166.666666668,9.571428571428571
50,2020-12-12,Brazil,RN,TOTAL,0,2803,561,103916,2790,102846,79.92921,2963.22657,0.02697,48821.0,35703.0,449352.0,12813.53966,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11679166.666666668,9.571428571428571
51,2020-12-13,Brazil,RN,TOTAL,16,2819,913,104829,2796,103916,80.38546,2989.26131,0.02689,48821.0,35703.0,449352.0,12813.53966,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11745833.333333332,9.571428571428571
51,2020-12-14,Brazil,RN,TOTAL,16,2835,559,105388,2805,104299,80.84171,3005.20153,0.0269,48821.0,35703.0,449352.0,12813.53966,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11812500.0,10.142857142857142
51,2020-12-15,Brazil,RN,TOTAL,7,2842,1255,106643,2821,104855,81.04132,3040.9886,0.02665,48821.0,35703.0,457001.0,13031.65545,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11841666.666666668,10.285714285714286
51,2020-12-16,Brazil,RN,TOTAL,11,2853,277,106920,2828,106095,81.35499,3048.88742,0.02668,59105.0,35703.0,461642.0,13163.99632,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11887500.0,10.285714285714286
51,2020-12-17,Brazil,RN,TOTAL,16,2869,556,107476,2838,106371,81.81124,3064.74209,0.02669,59105.0,35703.0,461642.0,13163.99632,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11954166.666666668,10.142857142857142
51,2020-12-18,Brazil,RN,TOTAL,9,2878,747,108223,2854,106927,82.06788,3086.04324,0.02659,59105.0,35703.0,461642.0,13163.99632,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11991666.666666668,10.714285714285714
51,2020-12-19,Brazil,RN,TOTAL,0,2878,711,108934,2863,107654,82.06788,3106.31783,0.02642,59105.0,35703.0,467327.0,13326.10748,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,11991666.666666668,10.714285714285714
52,2020-12-20,Brazil,RN,TOTAL,10,2888,1385,110319,2869,108934,82.35304,3145.81193,0.02618,59105.0,35703.0,467327.0,13326.10748,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12033333.333333332,9.857142857142858
52,2020-12-21,Brazil,RN,TOTAL,12,2900,771,111090,2873,109734,82.69523,3167.79745,0.0261,59105.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12083333.333333332,9.285714285714286
52,2020-12-22,Brazil,RN,TOTAL,27,2927,1488,112578,2885,110505,83.46515,3210.22866,0.026,59105.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12195833.333333332,12.142857142857142
52,2020-12-23,Brazil,RN,TOTAL,5,2932,912,113490,2913,111970,83.60772,3236.23488,0.02583,59105.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12216666.666666668,11.285714285714286
52,2020-12-24,Brazil,RN,TOTAL,3,2935,1058,114548,2918,112877,83.69327,3266.40438,0.02562,59105.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12229166.666666668,9.428571428571429
52,2020-12-25,Brazil,RN,TOTAL,2,2937,274,114822,2921,113930,83.7503,3274.21765,0.02558,59105.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12237500.0,8.428571428571429
52,2020-12-26,Brazil,RN,TOTAL,0,2937,0,114822,2923,114204,83.7503,3274.21765,0.02558,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12237500.0,8.428571428571429
53,2020-12-27,Brazil,RN,TOTAL,10,2947,600,115422,2928,114768,84.03546,3291.32701,0.02553,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12279166.666666668,8.428571428571429
53,2020-12-28,Brazil,RN,TOTAL,37,2984,955,116377,2933,114799,85.09054,3318.5594,0.02564,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12433333.333333332,12.0
53,2020-12-29,Brazil,RN,TOTAL,14,2998,1165,117542,2970,115747,85.48975,3351.78007,0.02551,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12491666.666666668,10.142857142857142
53,2020-12-30,Brazil,RN,TOTAL,9,3007,1186,118728,2984,116904,85.74639,3385.59957,0.02533,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12529166.666666668,10.714285714285714
53,2020-12-31,Brazil,RN,TOTAL,0,3007,271,118999,2993,118083,85.74639,3393.32729,0.02527,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12529166.666666668,10.285714285714286
53,2021-01-01,Brazil,RN,TOTAL,2,3009,339,119338,2993,118353,85.80343,3402.99408,0.02521,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12537500.0,10.285714285714286
53,2021-01-02,Brazil,RN,TOTAL,0,3009,0,119338,2995,118691,85.80343,3402.99408,0.02521,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12537500.0,10.285714285714286
101,2021-01-03,Brazil,RN,TOTAL,16,3025,497,119835,3000,119079,86.25967,3417.16633,0.02524,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12604166.666666668,11.142857142857142
101,2021-01-04,Brazil,RN,TOTAL,35,3060,841,120676,3011,119186,87.25772,3441.14795,0.02536,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12750000.0,10.857142857142858
101,2021-01-05,Brazil,RN,TOTAL,13,3073,819,121495,3046,120024,87.62842,3464.50222,0.02529,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12804166.666666666,10.714285714285714
101,2021-01-06,Brazil,RN,TOTAL,8,3081,604,122099,3059,120836,87.85655,3481.72564,0.02523,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12837500.0,10.571428571428571
101,2021-01-07,Brazil,RN,TOTAL,11,3092,1158,123257,3067,121439,88.17022,3514.7467,0.02509,68394.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12883333.333333334,12.142857142857142
101,2021-01-08,Brazil,RN,TOTAL,8,3100,1210,124467,3078,122591,88.39834,3549.25057,0.02491,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12916666.666666666,13.0
101,2021-01-09,Brazil,RN,TOTAL,0,3100,0,124467,3086,123783,88.39834,3549.25057,0.02491,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12916666.666666666,13.0
102,2021-01-10,Brazil,RN,TOTAL,12,3112,748,125215,3090,124278,88.74053,3570.58023,0.02485,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,12966666.666666666,12.428571428571429
102,2021-01-11,Brazil,RN,TOTAL,18,3130,834,126049,3098,124523,89.25381,3594.36224,0.02483,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13041666.666666666,10.0
102,2021-01-12,Brazil,RN,TOTAL,10,3140,212,126261,3115,125338,89.53897,3600.40754,0.02487,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13083333.333333334,9.571428571428571
102,2021-01-13,Brazil,RN,TOTAL,14,3154,1366,127627,3125,125550,89.93819,3639.35985,0.02471,88210.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13141666.666666666,10.428571428571429
102,2021-01-14,Brazil,RN,TOTAL,12,3166,974,128601,3138,126890,90.28037,3667.13404,0.02462,91645.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13191666.666666666,10.571428571428571
102,2021-01-15,Brazil,RN,TOTAL,24,3190,1734,130335,3149,127847,90.96475,3716.58008,0.02448,91645.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13291666.666666666,12.857142857142858
102,2021-01-16,Brazil,RN,TOTAL,0,3190,15,130350,3173,129549,90.96475,3717.00781,0.02447,91645.0,35703.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13291666.666666666,12.857142857142858
103,2021-01-17,Brazil,RN,TOTAL,6,3196,1025,131375,3177,130350,91.13584,3746.2363,0.02433,91645.0,69983.0,479509.0,13673.48446,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13316666.666666666,12.0
103,2021-01-18,Brazil,RN,TOTAL,9,3205,395,131770,3179,130578,91.39248,3757.49996,0.02432,91645.0,69983.0,498172.0,14205.67101,,,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13354166.666666666,10.714285714285714
103,2021-01-19,Brazil,RN,TOTAL,4,3209,1329,133099,3188,130973,91.50654,3795.39718,0.02411,91645.0,69983.0,498735.0,14221.72529,8.0,0.00023,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13370833.333333334,9.857142857142858
103,2021-01-20,Brazil,RN,TOTAL,11,3220,899,133998,3192,132294,91.82022,3821.0327,0.02403,91645.0,73114.0,498735.0,14221.72529,3922.0,0.11184,,,,,,,24,RN,Rio Grande do Norte,-5.81,-36.59,Nordeste,24,13416666.666666666,9.428571428571429
